H_Grade,H_District,Guest_Sum,H_Accomadation,H_Type,W_DaN,W_Theme,Bugget
2,6,1,0,1,1,2,5500
2,6,1,0,1,1,3,5600
2,6,1,0,1,1,4,5400
2,6,2,1,0,0,0,4700
2,6,2,1,0,0,1,4900
2,6,2,1,0,0,2,4950
2,6,2,1,0,0,3,5050
2,6,2,1,0,0,4,4850
2,6,2,1,0,1,0,5200
2,6,2,1,0,1,1,5400
2,6,2,1,0,1,2,5450
2,6,2,1,0,1,3,5550
2,6,2,1,0,1,4,5350
2,6,2,1,1,0,0,5150
2,6,2,1,1,0,1,5350
2,6,2,1,1,0,2,5400
2,6,2,1,1,0,3,5500
2,6,2,1,1,0,4,5300
2,6,2,1,1,1,0,5650
2,6,2,1,1,1,1,5850
2,6,2,1,1,1,2,5900
2,6,2,1,1,1,3,6000
2,6,2,1,1,1,4,5800
2,6,2,0,0,0,0,4250
2,6,2,0,0,0,1,4450
2,6,2,0,0,0,2,4500
2,6,2,0,0,0,3,4600
2,6,2,0,0,0,4,4400
2,6,2,0,0,1,0,4750
2,6,2,0,0,1,1,4950
2,6,2,0,0,1,2,5000
2,6,2,0,0,1,3,5100
2,6,2,0,0,1,4,4900
2,6,2,0,1,0,0,4700
2,6,2,0,1,0,1,4900
2,6,2,0,1,0,2,4950
2,6,2,0,1,0,3,5050
2,6,2,0,1,0,4,4850
2,6,2,0,1,1,0,5200
2,6,2,0,1,1,1,5400
2,6,2,0,1,1,2,5450
2,6,2,0,1,1,3,5550
2,6,2,0,1,1,4,5350
2,6,3,1,0,0,0,4650
2,6,3,1,0,0,1,4850
2,6,3,1,0,0,2,4900
2,6,3,1,0,0,3,5000
2,6,3,1,0,0,4,4800
2,6,3,1,0,1,0,5150
2,6,3,1,0,1,1,5350
2,6,3,1,0,1,2,5400
2,6,3,1,0,1,3,5500
2,6,3,1,0,1,4,5300
2,6,3,1,1,0,0,5100
2,6,3,1,1,0,1,5300
2,6,3,1,1,0,2,5350
2,6,3,1,1,0,3,5450
2,6,3,1,1,0,4,5250
2,6,3,1,1,1,0,5600
2,6,3,1,1,1,1,5800
2,6,3,1,1,1,2,5850
2,6,3,1,1,1,3,5950
2,6,3,1,1,1,4,5750
2,6,3,0,0,0,0,4200
2,6,3,0,0,0,1,4400
2,6,3,0,0,0,2,4450
2,6,3,0,0,0,3,4550
2,6,3,0,0,0,4,4350
2,6,3,0,0,1,0,4700
2,6,3,0,0,1,1,4900
2,6,3,0,0,1,2,4950
2,6,3,0,0,1,3,5050
2,6,3,0,0,1,4,4850
2,6,3,0,1,0,0,4650
2,6,3,0,1,0,1,4850
2,6,3,0,1,0,2,4900
2,6,3,0,1,0,3,5000
2,6,3,0,1,0,4,4800
2,6,3,0,1,1,0,5150
2,6,3,0,1,1,1,5350
2,6,3,0,1,1,2,5400
2,6,3,0,1,1,3,5500
2,6,3,0,1,1,4,5300
